Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
GSPT2	0.14940601428571	0.711465293181199	0	0	0	0	1	0	0	FALSE	999
GSR	-0.346439371428578	0.241721047735548	0.0769230769230769	0.0262580556698204	0.103181132592897	0	1	0	0	FALSE	999
GSS	-0.123198385714293	0.647861726405164	0.129032258064516	0	0.129032258064516	0	1	0	0	FALSE	999
GSTA1	0.383423700000007	0.657125299598327	0	0	0	0	1	0	0	FALSE	999
GSTA2	0.484808814285721	0.282305835410643	0	0	0	0	1	0	0	FALSE	999
GSTA3	0.23650924285715	0.298778841520276	0	0	0	0	1	0	0	FALSE	999
GSTA4	0.167618167571429	0.765482679236299	0.12	0.0641233766233766	0.184123376623377	0	1	0	0	FALSE	999
GSTA5	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
GSTCD	-0.519781657142857	0.0915074566583447	0.036144578313253	0.0249878481157431	0.0611324264289961	0	1	0	0	FALSE	999
GSTK1	0.00013062857142021	0.999608469114385	0	0.0717663970066349	0.0717663970066349	0	1	0	0	FALSE	999
GSTM1	-0.800448101428571	0.703058059515685	0	0	0	0	1	0	0	FALSE	999
GSTM2	-0.533249828571421	0.622499750215896	0	0	0	0	1	0	0	FALSE	999
GSTM2P1	-0.954036457142863	0.0345596762149245	0	0	0	0	1	0	0	FALSE	999
GSTM3	-0.715954042000002	0.462605774184463	0.205882352941176	0.0698370439084725	0.275719396849649	0	1	0	0	FALSE	999
GSTM4	-0.0699997857142884	0.873026830717186	0.0533333333333333	0.119728407710772	0.173061741044105	0	1	0	0	FALSE	999
GSTM5	0.933913884285714	0.587205289676518	0	0	0	0	1	0	0	FALSE	999
GSTO1	-0.151426957142862	0.61753769820308	0	0	0	0	1	0	0	FALSE	999
GSTO2	0.0448812381428573	0.917701829575551	0.3125	0.0809027470091896	0.39340274700919	0	1	0	0	FALSE	999
GSTP1	-1.00048010000001	0.0151241169890223	0	0.0967741935483871	0.0967741935483871	0	1	0.171045945079545	0.00307292635888422	FALSE	1
GSTT1	-0.943028768142858	0.507387508926197	0.0303030303030303	0.166037735849057	0.196340766152087	0	1	0	0	FALSE	999
GSTT2	-0.106867871428562	0.960572258732249	0	0	0	0	1	0	0	FALSE	999
GSTTP1	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
GSTTP2	-0.0742898999999912	0.672100253757608	0	0	0	0	1	0	0	FALSE	999
GSTZ1	0.0324327285714259	0.925788249622458	0.0588235294117647	0.100463422707713	0.159286952119477	0	1	0	0	FALSE	999
GSX1	-0.0742898999999912	0.572952083798651	0.125	0.0257777777777778	0.150777777777778	0	1	0	0	FALSE	999
GSX2	-0.0742898999999912	0.805375302680624	0.314699792960663	0.101449275362319	0.416149068322981	0	1	0	0	FALSE	999
GTDC1	-0.0584691142857174	0.775432439856861	0.217391304347826	0.0872395833333333	0.304630887681159	0	1	0	0	FALSE	999
GTF2A1	-0.0742898999999912	0.822498739735095	0.167990348848899	0.0293884403578281	0.197378789206727	0	1	0	0	FALSE	999
GTF2A1L	0.00827284285713414	0.971330010069341	0.0857142857142857	0.0155555555555556	0.101269841269841	0	1	0	0	FALSE	999
GTF2A2	-0.101889114285716	0.730456081375289	0.125	0.0441176470588235	0.169117647058824	0	1	0	0	FALSE	999
GTF2B	0.10598015714285	0.463623254212219	0	0	0	0	1	0	0	FALSE	999
GTF2E1	-0.163718571428573	0.646056346411873	0.0555555555555556	0.0656695156695157	0.121225071225071	0	1	0	0	FALSE	999
GTF2E2	-0.336961771428575	0.151218058507747	0.117647058823529	0.0281775027147745	0.145824561538304	0	1	0	0	FALSE	999
GTF2F1	0.0376160999999948	0.866120315651225	0.0333333333333333	0.0673890608875129	0.100722394220846	0	1	0	0	FALSE	999
GTF2F2	-0.22677388571429	0.316747946189336	0.222222222222222	0	0.222222222222222	0	1	0	0	FALSE	999
GTF2H1	-0.133933457142859	0.540756014373901	0.0384615384615385	0.0744239631336406	0.112885501595179	0	1	0	0	FALSE	999
GTF2H2	-0.0843168142857165	0.719437729442079	0	0	0	0	1	0	0	FALSE	999
GTF2H2B	-0.379728257142861	0.532818810125219	0	0	0	0	1	0	0	FALSE	999
GTF2H2C	0.448091471428571	0.678984529150939	0	0	0	0	1	0	0	FALSE	999
GTF2H3	-0.425043600000005	0.053886900803684	0.146666666666667	0.05	0.196666666666667	0	1	0	0	FALSE	999
GTF2H4	-0.0768613285714324	0.776891065157341	0.110367892976589	0.0140408876728986	0.124408780649487	0	1	0	0	FALSE	999
GTF2H5	-0.116003071428574	0.574850573595927	0.152173913043478	0	0.152173913043478	0	1	0	0	FALSE	999
GTF2I	-1.87496523242857	0.0842705762623162	0.152010869565217	0.0372352319551009	0.189246101520318	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	116
GTF2IP1	-0.0793744142857236	0.753189189634506	0	0	0	0	1	0	0	FALSE	999
GTF2IRD1	0.461084999999991	0.451473955067745	0.175	0.033757135633452	0.208757135633452	0	1	0	0	FALSE	999
GTF2IRD2	-0.216350028571432	0.583017076662525	0	0	0	0	1	0	0	FALSE	999
GTF2IRD2B	-2.10955433985714	0.0214450831368899	0	0	0	0	1	0	0	FALSE	999
GTF2IRD2P1	-0.622761185714289	0.21688253367356	0	0	0	0	1	0	0	FALSE	999
GTF3A	0.0669266857142805	0.777949767099545	0.181818181818182	0.239795918367347	0.421614100185529	0	1	0	0	FALSE	999
GTF3C1	0.0941824285714254	0.575957119681754	0.0571428571428571	0.100373029279279	0.157515886422136	0	1	0	0	FALSE	999
GTF3C2	0.0978361999999944	0.69162021219746	0.0107655502392344	0.105102117610653	0.115867667849887	0	1	0	0	FALSE	999
GTF3C3	0.0107309571428535	0.962162468218839	0.0588235294117647	0.0413105413105413	0.100134070722306	0	1	0	0	FALSE	999
GTF3C4	0.103475814285713	0.65774035493447	0.0983606557377049	0	0.0983606557377049	0	1	0	0	FALSE	999
GTF3C5	-0.0303463857142923	0.894243525769947	0.0357142857142857	0.0851648351648352	0.120879120879121	0	1	0	0	FALSE	999
GTF3C6	0.00718005714285486	0.978137481130754	0.185185185185185	0.0297364672364672	0.214921652421652	0	1	0	0	FALSE	999
GTPBP1	-0.0641152000000011	0.768020288136812	0.00813008130081301	0.0344464070904612	0.0425764883912742	0	1	0	0	FALSE	999
GTPBP10	0.0241033142857088	0.90520142286764	0	0	0	0	1	0	0	FALSE	999
GTPBP2	-0.122538900000005	0.504617073669682	0.087378640776699	0.119614512471655	0.206993153248354	0	1	0	0	FALSE	999
GTPBP3	-0.379985637142858	0.433322809783295	0	0	0	0	1	0	0	FALSE	999
GTPBP4	-0.205104528571433	0.397761858080451	0.388888888888889	0.110858492399787	0.499747381288676	0	1	0	0	FALSE	999
GTPBP5	-0.528700171428572	0.034447012330537	0	0	0	0	1	0	0	FALSE	999
GTPBP8	-0.0680637000000024	0.744948628651835	0.0454545454545455	0.0177295285359801	0.0631840739905256	0	1	0	0	FALSE	999
GTSE1	-0.773293828571432	0.261657223605337	0.0540540540540541	0.125978308839755	0.180032362893809	0	1	0	0	FALSE	999
GTSF1	-0.733387357142849	0.287016871393038	0	0.124158249158249	0.124158249158249	0	1	0	0	FALSE	999
GTSF1L	-1.74521402142857	0.30083897725264	0	0.125	0.125	0	1	0	0	FALSE	999
GUCA1A	-0.209768214285708	0.81316342839103	0	0.0471014492753623	0.0471014492753623	0	1	0	0	FALSE	999
GUCA1B	-0.541560880857143	0.31534452937615	0.0833333333333333	0.0637254901960784	0.147058823529412	0	1	0	0	FALSE	999
GUCA1C	-0.225473699999995	0.730052881517607	0	0	0	0	1	0	0	FALSE	999
GUCA2A	-0.995278857142855	0.0992278262900429	0	0.0611704112784135	0.0611704112784135	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	117
GUCA2B	-0.40524099999999	0.119079930358235	0	0.0176332288401254	0.0176332288401254	0	1	0	0	FALSE	999
GUCY1A2	0.538220200000006	0.48446826294142	0.230769230769231	0.0263157894736842	0.257085020242915	0	1	0	0	FALSE	999
GUCY1A3	1.24415422857143	0.0958097987520196	0.0328947368421053	0.00405679513184584	0.0369515319739511	0	1	0	0	FALSE	999
GUCY1B2	-0.993807499999996	0.359588115485026	0	0	0	0	1	0	0	FALSE	999
GUCY1B3	0.747082114285711	0.288345149449368	0.117647058823529	0.0333261432269198	0.150973202050449	0	1	0	0	FALSE	999
GUCY2C	-0.20750502342857	0.875888807455756	0	0	0	0	1	0	0	FALSE	999
GUCY2D	0.599743161428572	0.581286358724918	0.0526315789473684	0.0881776953205525	0.140809274267921	0	1	0	0	FALSE	999
GUCY2E	-0.688343242857137	0.457997190605188	0	0	0	0	1	0	0	FALSE	999
GUCY2F	-1.17358745857142	0.30383969233586	0	0	0	0	1	0	0	FALSE	999
GUCY2GP	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
GUF1	0.147879542857136	0.619845165472985	0.133333333333333	0.0507592931334364	0.18409262646677	0	1	0	0	FALSE	999
GUK1	0.523583028571423	0.228160819035227	0.0677083333333333	0.151412211264363	0.219120544597697	0	1	0	0	FALSE	999
GULP1	0.223518398571432	0.884365646351175	0.0246913580246914	0	0.0246913580246914	0	1	0	0	FALSE	999
GUSB	0.236207312857142	0.554294572248053	0	0	0	0	1	0	0	FALSE	999
GUSBL1	-0.328783142857146	0.303336992722292	0	0	0	0	1	0	0	FALSE	999
GUSBL2	-0.450029058571429	0.413625358648402	0	0	0	0	1	0	0	FALSE	999
GUSBP1	0.0608908999999977	0.835468670519607	0	0	0	0	1	0	0	FALSE	999
GUSBP3	-0.0505723142857182	0.882467003463213	0	0	0	0	1	0	0	FALSE	999
GVIN1	-0.170917114285717	0.756744371195929	0	0	0	0	1	0	0	FALSE	999
GXYLT1	-0.0906207142857154	0.75912367091348	0.0857142857142857	0.00380784474182472	0.0895221304561104	0	1	0	0	FALSE	999
GXYLT2	-2.76963749285714	0.0990393141179968	0	0.0934337655733537	0.0934337655733537	0	1	0	0	FALSE	999
GYG1	-0.169476528571438	0.661354038823289	0.109807692307692	0.0415674603174603	0.151375152625153	0	1	0	0	FALSE	999
GYG2	-1.45102670448571	0.221855182787466	0	0	0	0	1	0	0	FALSE	999
GYLTL1B	-0.741368026	0.343589152194974	0	0	0	0	1	0	0	FALSE	999
GYPA	1.27179354	0.500112635044952	0	0	0	0	1	0	0	FALSE	999
GYPB	1.20715983142857	0.381406675109469	0	0	0	0	1	0	0	FALSE	999
GYPC	0.618652914285704	0.223860074427853	0.0784313725490196	0.05	0.12843137254902	0	1	0	0	FALSE	999
GYPE	0.746242979999998	0.48772435506389	0	0	0	0	1	0	0	FALSE	999
GYS1	-0.307829800000007	0.335076076803279	0.0357142857142857	0.012987012987013	0.0487012987012987	0	1	0	0	FALSE	999
GYS2	0.928669142857146	0.381977826220076	0	0	0	0	1	0	0	FALSE	999
GZF1	0.244406157142853	0.303871315153252	0.210526315789474	0.141648514563685	0.352174830353158	0	1	0	0	FALSE	999
GZMA	1.13730987142857	0.439156557793412	0	0	0	0	1	0	0	FALSE	999
GZMB	1.2630023	0.444885896725877	0.125	0	0.125	0	1	0	0	FALSE	999
GZMH	0.377548699999997	0.819691124005348	0	0	0	0	1	0	0	FALSE	999
GZMK	1.36088202571428	0.381670628821836	0	0	0	0	1	0	0	FALSE	999
GZMM	0.228316252857141	0.832216790139104	0	0.1504329004329	0.1504329004329	0	1	0	0	FALSE	999
H19	-0.0962684400000019	0.901778608063604	0.111237967702023	0.0384104096693916	0.149648377371415	0	1	0	0	FALSE	999
H1F0	0.197463414285712	0.74423579966773	0.121951219512195	0.059426884731021	0.181378104243216	0	1	0	0	FALSE	999
H1FNT	-1.43049387142857	0.146652283880508	0.235294117647059	0.0513538748832866	0.286647992530345	0	1	0	0	FALSE	999
H1FOO	0.00995098571429232	0.991724004116293	0	0.00264550264550265	0.00264550264550265	0	1	0	0	FALSE	999
H1FX	-0.168587500000007	0.723812329636018	0.0447761194029851	0.0199803563439927	0.0647564757469778	0	1	0	0	FALSE	999
H2AFB1	-2.16312428571427	0.197842610720114	0	0	0	0	1	0	0	FALSE	999
H2AFJ	0.13078334285714	0.747891692765998	0.0714285714285714	0.0277048831228398	0.0991334545514112	0	1	0	0	FALSE	999
H2AFV	-0.129440042857146	0.639702420682665	0.0526315789473684	0.0879422981200009	0.140573877067369	0	1	0	0	FALSE	999
H2AFX	-0.254111228571435	0.651389447310648	0.115384615384615	0.0366793242988895	0.152063939683505	0	1	0	0	FALSE	999
H2AFY	-2.63449928142857	0.0297076447014727	0.0404040404040404	0.104166666666667	0.144570707070707	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	118
H2AFY2	-0.0465090857142929	0.893164967495276	0	0	0	0	1	0	0	FALSE	999
H2AFZ	-0.54985628571429	0.0745003379650201	0.137931034482759	0.0300078008411342	0.167938835323893	0	1	0	0	FALSE	999
H2BFM	-0.0742898999999948	0.669894746206831	0	0	0	0	1	0	0	FALSE	999
H2BFWT	-0.176761799999996	0.574687852552545	0	0	0	0	1	0	0	FALSE	999
H2BFXP	-0.852743328571419	0.569272792060336	0	0	0	0	1	0	0	FALSE	999
H3F3A	-0.177852500000009	0.678039211800201	0.0810810810810811	0.0396872557738432	0.120768336854924	0	1	0	0	FALSE	999
H3F3B	-0.287339642857148	0.331312688864955	0.304347826086956	0.0418671112169564	0.346214937303913	0	1	0	0	FALSE	999
H3F3C	-0.689429538571428	0.446894933150284	0	0.1375	0.1375	0	1	0	0	FALSE	999
H6PD	-0.155929228571434	0.749214591766352	0.1875	0	0.1875	0	1	0	0	FALSE	999
HAAO	-0.0336580428571449	0.947886162275395	0.0769230769230769	0.0102327806122449	0.0871558575353218	0	1	0	0	FALSE	999
HABP2	-0.567139971428563	0.345407711584427	0	0	0	0	1	0	0	FALSE	999
HABP4	0.264548467142856	0.757342735254881	0.272727272727273	0.0310444344927104	0.303771707219983	0	1	0	0	FALSE	999
HACE1	-0.198430914285716	0.388848110683157	0.142857142857143	0.126724137931034	0.269581280788177	0	1	0	0	FALSE	999
HACL1	-0.0601853714285756	0.808048040895343	0.0289855072463768	0.0340909090909091	0.0630764163372859	0	1	0	0	FALSE	999
HADH	0.139257285714279	0.534894355001229	0.268393314391946	0.0161634231401673	0.284556737532114	0	1	0	0	FALSE	999
HADHA	-0.0758709571428637	0.818371248318285	0.0441176470588235	0	0.0441176470588235	0	1	0	0	FALSE	999
HADHB	0.193830914285703	0.315122067145021	0.0441176470588235	0	0.0441176470588235	0	1	0	0	FALSE	999
HAGH	0.132873059999998	0.820230048343008	0.0239520958083832	0.0416666666666667	0.0656187624750499	0	1	0	0	FALSE	999
HAGHL	0.583018142857139	0.255508664587803	0	0	0	0	1	0	0	FALSE	999
HAL	0.100631799999991	0.896286738990262	0.0144927536231884	0.0338180270769716	0.04831078070016	0	1	0	0	FALSE	999
HAMP	-0.893917747142856	0.24032749243458	0.0726328138092844	0.0376701666710572	0.110302980480342	0	1	0	0	FALSE	999
HAND1	-0.0742898999999948	0.842416794481098	0.32	0.0199107945064818	0.339910794506482	0	1	0	0	FALSE	999
HAND2	-0.074289899999993	0.828936297064374	0.131578947368421	0.0421836228287841	0.173762570197205	0	1	0	0	FALSE	999
HAO1	-0.00909189999999249	0.980290793702472	0.142857142857143	0.0454545454545455	0.188311688311688	0	1	0	0	FALSE	999
HAO2	0.18770424285715	0.677322960596037	0	0.00625	0.00625	0	1	0	0	FALSE	999
HAP1	-1.50788071428571	0.091076591610089	0.076704511058058	0.102076078831697	0.178780589889755	0	1	0.00181048780021376	0.00505627116890551	FALSE	409
HAPLN1	-0.0742898999999912	0.572952083798651	0.181818181818182	0.0114445778311325	0.193262759649314	0	1	0	0	FALSE	999
HAPLN2	1.11178170000001	0.134726841481426	0.181818181818182	0.132494185590277	0.314312367408459	0	1	0	0	FALSE	999
HAPLN3	-0.484959021428573	0.619787642791758	0.0666666666666667	0.123369565217391	0.190036231884058	0	1	0	0	FALSE	999
HAPLN4	-1.73442901428571	0.128619118430583	0.107142857142857	0.148762246600346	0.255905103743203	0	1	0	0	FALSE	999
HAR1A	-0.367223099999991	0.204602054981078	0	0	0	0	1	0	0	FALSE	999
HAR1B	-0.199340899999989	0.318751440473016	0	0	0	0	1	0	0	FALSE	999
HARBI1	0.00617286714285514	0.981785248485729	0.0223824786324786	0.0392342893148491	0.0616167679473278	0	1	0	0	FALSE	999
HARS	-0.17176404285715	0.477077988250409	0.0367647058823529	0.0355392156862745	0.0723039215686274	0	1	0	0	FALSE	999
HARS2	-0.189163085714287	0.453375792600103	0.0367647058823529	0.0355392156862745	0.0723039215686274	0	1	0	0	FALSE	999
HAS1	1.3764284	0.171119090773651	0.250788260975018	0.115855813191017	0.366644074166035	0	1	0	0	FALSE	999
HAS2	-0.0742898999999948	0.680706311420778	0.0961538461538462	0	0.0961538461538462	0	1	0	0	FALSE	999
HAS2AS	-0.624637328571421	0.570022204869046	0	0	0	0	1	0	0	FALSE	999
HAS3	-1.28391973128571	0.00539840714734601	0.22	0.0541666666666667	0.274166666666667	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	119
HAT1	-0.20442268571429	0.443051293202591	0.142857142857143	0.104275573759166	0.247132716616309	0	1	0	0	FALSE	999
HAUS1	-0.144319114285718	0.590325710962887	0.0676129032258064	0.110953008344313	0.178565911570119	0	1	0	0	FALSE	999
HAUS2	-0.0782918714285734	0.691492999474852	0.0535714285714286	0	0.0535714285714286	0	1	0	0	FALSE	999
HAUS3	-0.028998914285717	0.920368071598149	0.105263157894737	0.0694495980210266	0.174712755915763	0	1	0	0	FALSE	999
HAUS4	-0.199212928571432	0.482591602621097	0.04	0.0732201132201132	0.113220113220113	0	1	0	0	FALSE	999
HAUS5	-0.387093952857146	0.354594867573343	0.164333333333333	0.119830074140419	0.284163407473752	0	1	0	0	FALSE	999
HAUS6	-0.116016985714289	0.609378896255376	0.157894736842105	0.0243846821259335	0.182279418968039	0	1	0	0	FALSE	999
HAUS7	-0.473514714285717	0.0732758867201668	0	0	0	0	1	0	0	FALSE	999
HAUS8	-0.250364000000003	0.407130771877625	0.0714285714285714	0.0393518518518519	0.110780423280423	0	1	0	0	FALSE	999
HAVCR1	-0.190317348571429	0.824566469090274	0	0.00328947368421053	0.00328947368421053	0	1	0	0	FALSE	999
HAVCR2	0.350155981428568	0.473174363757982	0.0833333333333333	0.0126397859796152	0.0959731193129485	0	1	0	0	FALSE	999
HAX1	0.175107899999993	0.381733894182228	0.0697674418604651	0.106668474258634	0.176435916119099	0	1	0	0	FALSE	999
HBA1	2.24640635857142	0.174581066772473	0	0	0	0	1	0	0	FALSE	999
HBA2	2.33641895714285	0.154798376090382	0	0	0	0	1	0	0	FALSE	999
HBB	1.53814066142857	0.253677374866306	0.0584291187739464	0.0555555555555556	0.113984674329502	0	1	0	0	FALSE	999
HBBP1	2.63892678571427	0.153156346594286	0.0588235294117647	0	0.0588235294117647	0	1	0	0	FALSE	999
HBD	1.71701475714285	0.202088929033269	0	0.0532508035098069	0.0532508035098069	0	1	0	0	FALSE	999
HBE1	-0.647423723142856	0.679538054979021	0	0	0	0	1	0	0	FALSE	999
HBEGF	1.32517742	0.0972004227056947	0	0.0738988680165151	0.0738988680165151	0	1	0.0206942799473043	0.00351165264179064	FALSE	408
HBG1	0.313394819999998	0.881618457239365	0	0	0	0	1	0	0	FALSE	999
HBG2	1.16175718914285	0.564249446140596	0	0	0	0	1	0	0	FALSE	999
HBII-52-24	0.158815600000005	0.81769848758272	0	0	0	0	1	0	0	FALSE	999
HBII-52-27	0.158979100000008	0.362384547994735	0	0	0	0	1	0	0	FALSE	999
HBII-52-28	0.469778242857153	0.134466778912761	0	0	0	0	1	0	0	FALSE	999
HBII-52-45	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
HBII-52-46	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
HBM	1.43881358671428	0.418392906212161	0.0588235294117647	0	0.0588235294117647	0	1	0	0	FALSE	999
HBP1	0.511057542857136	0.0302006722531163	0.0227259558288319	0.0860553678975277	0.10878132372636	0	1	0	0	FALSE	999
HBQ1	1.18935659714286	0.222881739550692	0	0	0	0	1	0	0	FALSE	999
HBS1L	0.203058042857137	0.237119195552298	0	0.0229474548440066	0.0229474548440066	0	1	0	0	FALSE	999
HBXIP	0.0811623285714287	0.663220388914714	0	0	0	0	1	0	0	FALSE	999
HBZ	0.517207242857149	0.707457852195179	0.0588235294117647	0	0.0588235294117647	0	1	0	0	FALSE	999
HCCS	-0.152435028571432	0.501431336778016	0	0	0	0	1	0	0	FALSE	999
HCFC1	-0.254625920000001	0.528277866327685	0.00406641816333446	0.014957264957265	0.0190236831205994	0	1	0	0	FALSE	999
HCFC1R1	0.349283771428568	0.0812826389996339	0.0704845814977974	0.259259259259259	0.329743840757057	0	1	0	0	FALSE	999
HCFC2	-0.0628482000000048	0.809891573808792	0.285714285714286	0.162932826976945	0.44864711269123	0	1	0	0	FALSE	999
HCG11	-1.02597112142857	0.137503200135264	0	0.0753455326267529	0.0753455326267529	0	1	0	0	FALSE	999
HCG18	-0.0407704999999972	0.963273838421732	0.0902777777777778	0.367857142857143	0.458134920634921	0	1	0	0	FALSE	999
HCG22	-0.0742898999999948	0.655474191326995	0	0	0	0	1	0	0	FALSE	999
HCG26	-0.222352071428567	0.764060082589075	0	0	0	0	1	0	0	FALSE	999
HCG27	-0.197521470571429	0.684032825510659	0	0	0	0	1	0	0	FALSE	999
HCG2P7	-0.150773185714279	0.745335605581752	0	0	0	0	1	0	0	FALSE	999
HCG4	-0.0274581171428585	0.96267799154231	0.0578434908041832	0.168405363115289	0.226248853919472	0	1	0	0	FALSE	999
HCG4P6	-0.0733218219999997	0.949081151256294	0	0	0	0	1	0	0	FALSE	999
HCG9	0.387671885714292	0.677401869352848	0	0	0	0	1	0	0	FALSE	999
HCK	-0.4727404	0.453257804718517	0	0.05	0.05	0	1	0	0	FALSE	999
HCLS1	-0.355617171428579	0.212583168229442	0.0625	0.0138888888888889	0.0763888888888889	0	1	0	0	FALSE	999
HCN1	0.961483114285725	0.114202374989236	0.2	0	0.2	0	1	0	0	FALSE	999
HCN2	-1.31027523	0.141032214439525	0	0	0	0	1	0	0	FALSE	999
HCN3	-0.15527456857143	0.65635518607384	0.28323184844924	0.0632309739476569	0.346462822396897	0	1	0	0	FALSE	999
HCN4	-1.11299435714285	0.0776422649469483	0.260869565217391	0	0.260869565217391	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	120
HCP5	-1.051001797	0.160316804881286	0.0434782608695652	0.087720080258761	0.131198341128326	0	1	0	0	FALSE	999
HCRT	-0.011297885714276	0.992965287892801	0.0997257053291536	0.131573100849242	0.231298806178396	0	1	0	0	FALSE	999
HCRTR1	-1.44312151428571	0.0894940611010275	0.0625	0.14491341991342	0.20741341991342	0	1	0.00407059794072416	0.000798419981116986	FALSE	410
HCRTR2	-0.776028875	0.196255343106031	0	0	0	0	1	0	0	FALSE	999
HCST	-0.540647914285723	0.215056602047606	0.115384615384615	0.159771241830065	0.275155857214681	0	1	0	0	FALSE	999
HDAC1	-0.447031527142858	0.285197395375857	0.168372136635393	0.0809497085569984	0.249321845192391	0	1	0	0	FALSE	999
HDAC10	-0.378215857142862	0.0191931630216526	0.136150234741784	0.0245785440613027	0.160728778803087	0	1	0	0	FALSE	999
HDAC11	-0.254752400000004	0.425514064506875	0.0941176470588235	0.14981684981685	0.243934496875673	0	1	0	0	FALSE	999
HDAC2	-0.0759227857142895	0.782383907952326	0	0	0	0	1	0	0	FALSE	999
HDAC3	-0.0876739857142903	0.703114474859772	0.0595238095238095	0	0.0595238095238095	0	1	0	0	FALSE	999
HDAC4	-0.417127457142866	0.255454269139346	0.12	0.0384479717813051	0.158447971781305	0	1	0	0	FALSE	999
HDAC5	0.00901502857142322	0.969703549662074	0	0.0138888888888889	0.0138888888888889	0	1	0	0	FALSE	999
HDAC6	-0.292116357142864	0.187488904108666	0	0	0	0	1	0	0	FALSE	999
HDAC7	0.158287399999996	0.452340344606738	0.0384615384615385	0.0274521774521775	0.0659137159137159	0	1	0	0	FALSE	999
HDAC8	-0.0602254714285761	0.818008375910015	0	0	0	0	1	0	0	FALSE	999
HDAC9	-0.0358665571428594	0.958559850031748	0.363636363636364	0	0.363636363636364	0	1	0	0	FALSE	999
HDC	-1.28082953571429	0.169818440696965	0	0.060721610637192	0.060721610637192	0	1	0	0	FALSE	999
HDDC2	-0.215012485714292	0.490639430928416	0.105263157894737	0.0547795991344378	0.160042757029175	0	1	0	0	FALSE	999
HDDC3	0.109005685714283	0.672148713508095	0.107142857142857	0.0479716920506394	0.155114549193497	0	1	0	0	FALSE	999
HDGF	-0.029219671428574	0.96759170240595	0.0892900373294829	0.0586232438661725	0.147913281195655	0	1	0	0	FALSE	999
HDGFL1	0.165706799999991	0.556397052128752	0	0	0	0	1	0	0	FALSE	999
HDGFRP2	-0.0742898999999912	0.572952083798651	0.186046511627907	0.138882302738892	0.324928814366799	0	1	0	0	FALSE	999
HDGFRP3	-0.12964654285715	0.59484265846517	0.214285714285714	0.0375680138091486	0.251853728094863	0	1	0	0	FALSE	999
HDHD1A	-0.181424308571429	0.573577634429451	0	0	0	0	1	0	0	FALSE	999
HDHD2	-0.121084328571435	0.776084450415072	0.157894736842105	0	0.157894736842105	0	1	0	0	FALSE	999
HDHD3	-0.398590906857143	0.526764877761205	0.0263157894736842	0.0741359447004608	0.100451734174145	0	1	0	0	FALSE	999
HDLBP	-0.00655382857144282	0.965645713836283	0.0558659217877095	0.0496366728509586	0.105502594638668	0	1	0	0	FALSE	999
HDX	0.490552484285717	0.670077089230972	0	0	0	0	1	0	0	FALSE	999
HEATR1	0.093191242857138	0.703490555633682	0.125	0.107769068351432	0.232769068351432	0	1	0	0	FALSE	999
HEATR2	0.0243457428571388	0.939237506616635	0.0272727272727273	0	0.0272727272727273	0	1	0	0	FALSE	999
HEATR3	-0.137793700000006	0.559957677463823	0.173913043478261	0.0280258727627149	0.201938916240976	0	1	0	0	FALSE	999
HEATR4	0.0912360732857146	0.848735888129958	0	0	0	0	1	0	0	FALSE	999
HEATR5A	-0.208945128571437	0.37383029307625	0.08	0.0625281151596941	0.142528115159694	0	1	0	0	FALSE	999
HEATR5B	0.0365297142857086	0.891849107516176	0.0555555555555556	0.125074089318099	0.180629644873655	0	1	0	0	FALSE	999
HEATR6	0.125841528571424	0.608652122878217	0.2	0	0.2	0	1	0	0	FALSE	999
HEATR7A	-0.573754514285717	0.137093949684811	0	0	0	0	1	0	0	FALSE	999
HEATR7B2	0.797034242857155	0.0371837083756188	0	0	0	0	1	0	0	FALSE	999
HEBP1	0.646830599999998	0.103284645976409	0.0714285714285714	0.0305070698464025	0.101935641274974	0	1	0	0	FALSE	999
HEBP2	-0.0143759285714333	0.953537052682893	0.192307692307692	0.119047619047619	0.311355311355311	0	1	0	0	FALSE	999
HECA	0.0571539142857098	0.867067603050828	0.117647058823529	0.0625	0.180147058823529	0	1	0	0	FALSE	999
HECTD1	-0.0396259428571506	0.805194614912167	0.285714285714286	0.0211581673551891	0.306872453069475	0	1	0	0	FALSE	999
HECTD2	-0.73373852857143	0.209810098851865	0.0454545454545455	0.0314804009284112	0.0769349463829566	0	1	0	0	FALSE	999
HECTD3	0.0298653571428478	0.877622771446902	0.181818181818182	0.083032068829139	0.264850250647321	0	1	0	0	FALSE	999
HECW1	-2.20954882857142	0.02366969372859	0.0967937084089534	0.0666666666666667	0.16346037507562	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	121
HECW2	-1.12142506957143	0.178588304574951	0	0	0	0	1	0	0	FALSE	999
